id,first_name,last_name,email,phone,address,city,state,zip,primary_campus_id,primary_campus_name,household_id,created_date,status
donor_d8f32908,Larry,Jones,larry56@hotmail.com,(695) 899-4268,4175 Garden Way,Dacula,GA,30019,campus_001,One Life Center,hh_0686,2023-07-28,active
donor_b5ec3b20,Larry,Parker,larryparker@icloud.com,(733) 298-3270,5097 Maple Dr,Buford,GA,30024,campus_001,One Life Center,hh_0687,2021-08-31,active
donor_51483175,Shirley,Parker,shirley57@hotmail.com,(765) 929-6858,5097 Maple Dr,Buford,GA,30024,campus_001,One Life Center,hh_0687,2021-08-31,active
donor_f7a8e5ae,Peter,Edwards,peter.edwards@yahoo.com,(756) 509-4975,6821 Forest Ave,Dacula,GA,30017,campus_001,One Life Center,hh_0688,2020-02-26,active
donor_a357f7df,Donna,Mitchell,dmitchell@gmail.com,(737) 981-9487,9000 Meadow Ln,Duluth,GA,30518,campus_001,One Life Center,hh_0689,2024-12-02,lapsed
donor_f5f9b478,Kevin,Miller,kmiller@outlook.com,(685) 324-9369,4526 Grove St,Suwanee,GA,30043,campus_001,One Life Center,hh_0690,2020-08-07,active
donor_392ef14a,Amy,Miller,amymiller@outlook.com,(758) 518-1105,2461 Valley Rd,Buford,GA,30078,campus_001,One Life Center,hh_0691,2024-02-25,lapsed
donor_a830eb6a,Nicole,James,nicolejames@yahoo.com,(691) 685-1403,1200 Main St,Buford,GA,30044,campus_001,One Life Center,hh_0692,2020-11-09,active
donor_b61bc89b,Kathleen,Stewart,kathleens862@outlook.com,(756) 897-8194,2095 Hill St,Loganville,GA,30043,campus_001,One Life Center,hh_0693,2022-04-08,active
donor_be14225c,Lisa,Gray,lisagray@yahoo.com,(743) 959-9956,2496 Grove St,Suwanee,GA,30017,campus_001,One Life Center,hh_0694,2020-02-14,lapsed
donor_c1b1ff39,Melissa,Morgan,melissa.morgan@icloud.com,(731) 635-3427,1738 Meadow Ln,Snellville,GA,30024,campus_001,One Life Center,hh_0695,2022-10-06,active
donor_10039be0,Patricia,Morgan,patricia.morgan@hotmail.com,(727) 211-5960,1738 Meadow Ln,Snellville,GA,30024,campus_001,One Life Center,hh_0695,2022-10-06,active
donor_2200c782,Douglas,Price,douglasprice@outlook.com,(742) 715-4453,5911 Pine St,Dacula,GA,30043,campus_001,One Life Center,hh_0696,2022-08-16,active
donor_cc2b594d,Brian,Price,bprice@hotmail.com,(686) 378-3480,5911 Pine St,Dacula,GA,30043,campus_001,One Life Center,hh_0696,2022-08-16,active
donor_e8982cf7,Maria,Russell,mrussell@icloud.com,(738) 820-3955,2394 Lake Dr,Grayson,GA,30052,campus_001,One Life Center,hh_0697,2024-05-26,active
donor_af3b907d,Pamela,Russell,pamelar950@hotmail.com,(711) 332-6309,2394 Lake Dr,Grayson,GA,30052,campus_001,One Life Center,hh_0697,2024-05-26,active
donor_8386b571,Patricia,Wood,patricia.wood@gmail.com,(741) 895-8805,6715 Maple Dr,Grayson,GA,30518,campus_001,One Life Center,hh_0698,2020-04-02,active
donor_4d6f0c7b,Deborah,Robinson,deborah.robinson@gmail.com,(756) 456-2875,2950 Willow St,Buford,GA,30044,campus_001,One Life Center,hh_0699,2025-01-01,active
donor_53982e66,Robert,Robinson,rrobinson@outlook.com,(755) 846-1482,2950 Willow St,Buford,GA,30044,campus_001,One Life Center,hh_0699,2025-01-01,active
donor_a24d5462,Pamela,Adams,padams@icloud.com,(764) 492-4694,6287 Pine St,Suwanee,GA,30052,campus_001,One Life Center,hh_0700,2023-07-29,active
donor_a46924bf,Patricia,Lee,patricialee@gmail.com,(695) 205-6891,3250 Maple Dr,Loganville,GA,30078,campus_001,One Life Center,hh_0701,2023-04-07,active
donor_3cf74c7d,Heather,Lee,heatherl582@gmail.com,(721) 389-9653,3250 Maple Dr,Loganville,GA,30078,campus_001,One Life Center,hh_0701,2023-04-07,active
donor_a493b172,Kelly,Clark,kelly.clark@icloud.com,(732) 840-7162,5868 Mill Rd,Dacula,GA,30078,campus_001,One Life Center,hh_0702,2023-06-20,active
donor_80cc5347,Jessica,Diaz,jessicad616@outlook.com,(680) 429-5749,8574 Hill St,Suwanee,GA,30045,campus_001,One Life Center,hh_0703,2020-07-25,active
donor_b9c59eaf,Elizabeth,Allen,elizabetha874@hotmail.com,(742) 519-7540,1213 Elm St,Loganville,GA,30019,campus_001,One Life Center,hh_0704,2021-08-12,active
donor_661e8229,Patricia,Howard,patriciahoward@outlook.com,(685) 342-4346,7816 Lake Dr,Suwanee,GA,30518,campus_001,One Life Center,hh_0705,2023-08-30,lapsed
donor_1e35e0d6,Ruth,Ortiz,ruth.ortiz@outlook.com,(687) 626-2320,3960 Sunset Blvd,Grayson,GA,30043,campus_001,One Life Center,hh_0706,2020-05-29,active
donor_f34b4a7d,Amy,Morgan,amorgan@icloud.com,(716) 433-1351,783 Cedar Ln,Duluth,GA,30024,campus_001,One Life Center,hh_0707,2020-03-13,active
donor_a815f688,Jack,Brown,jbrown@icloud.com,(767) 328-8040,6315 Garden Way,Buford,GA,30078,campus_001,One Life Center,hh_0708,2023-11-01,lapsed
donor_79f4afa3,Brandon,Ward,brandonward@outlook.com,(733) 259-4902,7275 Cedar Ln,Duluth,GA,30044,campus_001,One Life Center,hh_0709,2025-01-11,active
donor_cd054ee8,Victoria,Watson,victoria.watson@gmail.com,(770) 455-1931,6867 Willow St,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0710,2024-03-21,active
donor_1c05d076,Elizabeth,Watson,ewatson@yahoo.com,(714) 244-6146,6867 Willow St,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0710,2024-03-21,active
donor_50918138,Kathleen,Price,kathleen.price@outlook.com,(747) 410-9108,2225 Creek Dr,Buford,GA,30024,campus_001,One Life Center,hh_0711,2022-03-25,active
donor_441e816e,Alexander,Price,alexander95@yahoo.com,(734) 930-5959,2225 Creek Dr,Buford,GA,30024,campus_001,One Life Center,hh_0711,2022-03-25,active
donor_838caafe,Rachel,Fisher,rachel14@icloud.com,(768) 836-8966,8731 Lake Dr,Snellville,GA,30046,campus_001,One Life Center,hh_0712,2021-10-15,active
donor_5a012a1d,Stephen,Clark,stephenclark@gmail.com,(708) 915-8213,3877 Hill St,Duluth,GA,30078,campus_001,One Life Center,hh_0713,2024-02-28,active
donor_43a9e548,Katherine,Clark,katherine.clark@gmail.com,(741) 234-5428,3877 Hill St,Duluth,GA,30078,campus_001,One Life Center,hh_0713,2024-02-28,active
donor_cc176cd0,Brandon,Roberts,broberts@icloud.com,(734) 245-4677,1078 Lake Dr,Snellville,GA,30044,campus_001,One Life Center,hh_0714,2024-10-16,active
donor_65cea823,Anthony,Roberts,aroberts@hotmail.com,(684) 876-5999,1078 Lake Dr,Snellville,GA,30044,campus_001,One Life Center,hh_0714,2024-10-16,active
donor_1bfea5ce,Dennis,Butler,dennis97@hotmail.com,(733) 637-1935,5608 Lake Dr,Grayson,GA,30043,campus_001,One Life Center,hh_0715,2024-07-17,active
donor_1295a017,Ruth,Butler,rbutler@outlook.com,(746) 674-7944,5608 Lake Dr,Grayson,GA,30043,campus_001,One Life Center,hh_0715,2024-07-17,active
